ticket_id,prioridad_num,usuarios_afectados,nivel_soporte_final,tickets_abiertos_tecnico,num_reasignaciones,tiempo_primera_respuesta_min,tiempo_resolucion_horas,num_reaperturas,costo_resolucion_usd,sla_cumplido,satisfaccion_cliente,canal_ingreso_Chat,canal_ingreso_Correo Electrónico,canal_ingreso_Desconocido,canal_ingreso_Llamada Telefónica,canal_ingreso_Portal Web,canal_ingreso_Presencial,departamento_solicitante_Atención al Cliente,departamento_solicitante_Finanzas,departamento_solicitante_Legal,departamento_solicitante_Marketing,departamento_solicitante_Operaciones,departamento_solicitante_Recursos Humanos,departamento_solicitante_TI,departamento_solicitante_Ventas,ubicacion_usuario_Desconocido,ubicacion_usuario_Remoto,ubicacion_usuario_Sede Central,ubicacion_usuario_Sucursal Norte,ubicacion_usuario_Sucursal Sur,categoria_Accesos y Contraseñas,categoria_Correo y Office 365,categoria_ERP,categoria_Hardware,categoria_Impresoras,categoria_Redes,categoria_Seguridad,categoria_Software,tecnico_asignado_Ana Torres,tecnico_asignado_Andrés Gómez,tecnico_asignado_Carlos Ruiz,tecnico_asignado_Elena Díaz,tecnico_asignado_Jorge Soto,tecnico_asignado_Luis Pérez,tecnico_asignado_María López,tecnico_asignado_Sofía Vargas
TK-005958,0.9122248853526816,0.19339005723519906,1.9985449259574197,-1.3934294181667468,-0.6111166194092976,-1.443669520337683,-0.5192477941092776,1.0108766677924714,0.11680821398999616,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
TK-005959,-1.2067643953736404,-0.1369509809188924,-0.7628297558490323,0.249362055822639,-0.6111166194092976,1.0605759238105106,-0.8839028366448687,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TK-005960,-1.2067643953736404,-0.6025405242859445,0.6178575850541936,1.2761067270660051,-0.6111166194092976,0.3186704785269661,-0.372968598005611,-0.38584411672216956,-0.6627566995638078,0.5883850724596785,-0.2370596082063437,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TK-005961,1.9717195257158426,1.1245691439693037,0.6178575850541936,0.45471099007131227,0.3508930136631898,-1.9293428850507748,-0.3508340450401947,-0.38584411672216956,-0.12197819489043775,-1.6995672507795123,0.9141809010919673,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TK-005962,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,-1.59877835241542,-0.6111166194092976,0.17868820236277833,0.7909333291027362,-0.38584411672216956,0.9164085630385154,0.5883850724596785,-0.2370596082063437,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
TK-005963,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,0.6600599243199855,-0.6111166194092976,1.8863970448533554,0.5958342726652252,-0.38584411672216956,0.10620336800078176,0.5883850724596785,0.9141809010919673,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TK-005964,-0.1472697550104794,0.6589796006022512,-0.7628297558490323,2.3028513983093712,0.3508930136631898,0.28173429555770807,0.7264611428026488,-0.38584411672216956,-0.1829812155078628,0.5883850724596785,-0.2370596082063437,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TK-005965,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,0.8654088585686587,-0.6111166194092976,0.5358740549304646,-0.8010665601114643,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,-0.2370596082063437,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TK-005966,-0.1472697550104794,0.8359885298424654,1.9985449259574197,-0.16133581267470742,1.312902646735677,0.5930720216593364,0.6520054229005728,-0.38584411672216956,0.6879945811522596,0.5883850724596785,0.9141809010919673,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
TK-005967,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,-1.1880804839180736,-0.6111166194092976,0.3575631872463385,-0.17251526262191427,-0.38584411672216956,-1.0655052812063244,0.5883850724596785,0.9141809010919673,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TK-005968,1.9717195257158426,1.3549963141475272,0.6178575850541936,0.249362055822639,1.312902646735677,-1.7072261656169536,0.7747966483981421,-0.38584411672216956,0.8584758788206949,-1.6995672507795123,-1.3883001175046548,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TK-005969,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,0.45471099007131227,-0.6111166194092976,0.4806604042006309,2.269037078060212,-0.38584411672216956,1.3798657722351984,-1.6995672507795123,-1.3883001175046548,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
TK-005970,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,-0.36668474692338066,1.312902646735677,0.8832954571287766,1.3669596953852972,-0.38584411672216956,0.8951519920120952,-1.6995672507795123,-1.3883001175046548,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
TK-005971,-1.2067643953736404,-0.6025405242859445,0.6178575850541936,-0.5720336811720539,-0.6111166194092976,1.1836914195582875,-0.6177321836931511,-0.38584411672216956,0.7032890101875148,0.5883850724596785,0.9141809010919673,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TK-005972,-0.1472697550104794,0.4496224730068912,0.6178575850541936,0.6600599243199855,-0.6111166194092976,0.39644212037179216,0.7433955266930955,2.407597452307112,1.3830703213292175,0.5883850724596785,-0.2370596082063437,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
TK-005973,-0.1472697550104794,3.8663787470131634,1.9985449259574197,-0.36668474692338066,0.3508930136631898,0.9229395028395727,0.22842002615252627,-0.38584411672216956,0.47533626106321347,0.5883850724596785,0.9141809010919673,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TK-005974,-0.1472697550104794,-0.1369509809188924,-0.7628297558490323,-0.16133581267470742,-0.6111166194092976,-0.13222587637865263,-1.2997595450684327,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,-0.2370596082063437,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
TK-005975,-0.1472697550104794,-0.1369509809188924,-0.7628297558490323,0.6600599243199855,-0.6111166194092976,1.2615107268873818,0.16636920078920256,2.407597452307112,0.3402968845030072,0.5883850724596785,-0.2370596082063437,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
TK-005976,-0.1472697550104794,-0.1369509809188924,0.6178575850541936,-0.36668474692338066,0.3508930136631898,0.6516738638221689,0.1553026987135012,-0.38584411672216956,0.10541800599857565,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TK-005977,1.9717195257158426,-0.6025405242859445,0.6178575850541936,1.070757792817332,-0.6111166194092976,-1.5005993882716382,0.8031296794525211,1.0108766677924714,1.189291646693407,-1.6995672507795123,-1.3883001175046548,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TK-005978,0.9122248853526816,0.19339005723519906,0.6178575850541936,-0.7773826154207271,-0.6111166194092976,-0.7444921695084088,-0.44619463768566014,1.0108766677924714,-0.32348582973151246,0.5883850724596785,-0.2370596082063437,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TK-005979,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,-0.5720336811720539,1.312902646735677,0.3618745190366019,0.8234742771036829,-0.38584411672216956,0.10792844694230938,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
TK-005980,0.9122248853526816,-0.6025405242859445,-0.7628297558490323,-0.36668474692338066,-0.6111166194092976,0.07978116215763638,-0.4994964516967812,-0.38584411672216956,-0.7203732037294974,0.5883850724596785,0.9141809010919673,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TK-005981,-0.1472697550104794,0.9893206387563425,1.9985449259574197,-1.3934294181667468,3.236921912880652,-0.6028316872002313,2.2510400069018703,2.407597452307112,2.7050721165401024,-1.6995672507795123,-2.5395406268029657,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TK-005982,0.9122248853526816,0.19339005723519906,1.9985449259574197,-0.7773826154207271,1.312902646735677,-1.0128271850396289,-0.27781230385524464,3.804318236821753,0.8938665872595979,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
TK-005983,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,0.8654088585686587,-0.6111166194092976,1.468189206204867,-0.983786506111113,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,-0.2370596082063437,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TK-005984,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,-0.9827315496694004,0.3508930136631898,1.1210933550285567,-0.904267293760892,-0.38584411672216956,0.4102960920758336,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
TK-005985,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,0.044013121573965794,-0.6111166194092976,0.8422480902300367,5.268978593115587,-0.38584411672216956,0.9164654059913064,-1.6995672507795123,-1.3883001175046548,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
TK-005986,-0.1472697550104794,0.6589796006022512,0.6178575850541936,0.6600599243199855,0.3508930136631898,0.9660122365959023,-0.6177321836931511,-0.38584411672216956,-0.32753218569084075,0.5883850724596785,0.9141809010919673,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TK-005987,1.9717195257158426,3.977950431899787,0.6178575850541936,1.2761067270660051,-0.6111166194092976,-1.3647179064489643,0.33271543729033937,-0.38584411672216956,0.3810294740525427,-1.6995672507795123,-0.2370596082063437,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TK-005988,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,-0.36668474692338066,0.3508930136631898,-0.2268796815851721,0.15429051339933278,1.0108766677924714,-0.3101443501870997,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TK-005989,-1.2067643953736404,-0.1369509809188924,0.6178575850541936,1.2761067270660051,-0.6111166194092976,0.4769017612334992,2.062570303569796,-0.38584411672216956,1.9338503814554024,0.5883850724596785,-0.2370596082063437,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TK-005990,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,-0.7773826154207271,-0.6111166194092976,0.07260864774143226,-1.3961985113670492,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,0.9141809010919673,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
TK-005991,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,-0.16133581267470742,-0.6111166194092976,-0.1126885994505935,-1.026067772136184,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,-0.2370596082063437,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
TK-005992,-0.1472697550104794,0.4496224730068912,1.9985449259574197,-0.9827315496694004,0.3508930136631898,0.2626594770680363,-0.31122242720933563,-0.38584411672216956,0.15433195779114522,0.5883850724596785,2.0654214103902784,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
TK-005993,-1.2067643953736404,-0.1369509809188924,0.6178575850541936,-0.9827315496694004,-0.6111166194092976,1.39864245778894,-0.06209112959377414,-0.38584411672216956,-0.5450683310103747,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TK-005994,0.9122248853526816,2.201970192424292,0.6178575850541936,0.8654088585686587,-0.6111166194092976,-0.814985235569039,-1.1311084562225102,-0.38584411672216956,-0.8151949609316439,0.5883850724596785,-0.2370596082063437,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TK-005995,-0.1472697550104794,0.19339005723519906,0.6178575850541936,0.45471099007131227,0.3508930136631898,0.15390564447705307,-0.006986813891977766,3.804318236821753,0.5178635816139142,0.5883850724596785,-2.5395406268029657,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TK-005996,-0.1472697550104794,0.19339005723519906,0.6178575850541936,0.45471099007131227,-0.6111166194092976,1.0135671882351012,-0.18241458808863006,1.0108766677924714,-0.28257762968940553,0.5883850724596785,-0.2370596082063437,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
TK-005997,-0.1472697550104794,0.19339005723519906,-0.7628297558490323,-0.9827315496694004,0.3508930136631898,1.0364019005238718,-1.4206090711361026,-0.38584411672216956,-0.8151949609316439,0.5883850724596785,2.0654214103902784,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TK-005998,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,-0.9827315496694004,-0.6111166194092976,-0.5770769989360874,0.5621544439206038,-0.38584411672216956,1.6006719298040284,0.5883850724596785,0.9141809010919673,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
TK-005999,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,0.249362055822639,-0.6111166194092976,0.7282656054536519,-1.344517555572961,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TK-006000,0.9122248853526816,0.19339005723519906,0.6178575850541936,0.044013121573965794,0.3508930136631898,-0.7083257154628583,0.6828175306438605,-0.38584411672216956,0.710238928514994,-1.6995672507795123,-0.2370596082063437,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TK-006001,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,-0.5720336811720539,-0.6111166194092976,0.6002906359419056,1.386779261928891,-0.38584411672216956,0.9673827469131782,-1.6995672507795123,-0.2370596082063437,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TK-006002,-1.2067643953736404,-0.1369509809188924,0.6178575850541936,-0.7773826154207271,-0.6111166194092976,0.8217324958513704,0.2752337210566644,1.0108766677924714,0.2438546780135787,0.5883850724596785,0.9141809010919673,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TK-006003,0.9122248853526816,0.4496224730068912,1.9985449259574197,-0.36668474692338066,0.3508930136631898,-0.26676880821512317,0.08183503685126983,-0.38584411672216956,0.5547562120879944,-1.6995672507795123,-1.3883001175046548,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
TK-006004,1.9717195257158426,5.034358480618252,-0.7628297558490323,-0.36668474692338066,2.2749122798081647,-1.1293141322870148,-0.05331603329965569,2.407597452307112,0.3071934423244875,-1.6995672507795123,-0.2370596082063437,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TK-006005,-1.2067643953736404,0.9893206387563425,-0.7628297558490323,0.45471099007131227,-0.6111166194092976,1.4594911114133862,0.226538472938738,-0.38584411672216956,0.4811458512786326,0.5883850724596785,0.9141809010919673,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
TK-006006,0.9122248853526816,-0.6025405242859445,-0.7628297558490323,0.8654088585686587,0.3508930136631898,0.15390564447705307,1.146768349928201,-0.38584411672216956,0.2873019081189247,-1.6995672507795123,0.9141809010919673,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
TK-006007,0.9122248853526816,0.9893206387563425,0.6178575850541936,-0.16133581267470742,-0.6111166194092976,-1.4860130061862389,2.358076927436646,2.407597452307112,2.3378700445238367,-1.6995672507795123,-2.5395406268029657,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
TK-006008,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,-1.59877835241542,-0.6111166194092976,1.1736232172607064,0.09804191829502089,-0.38584411672216956,0.1929904100824831,0.5883850724596785,2.0654214103902784,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TK-006009,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,0.044013121573965794,-0.6111166194092976,1.4059050048111263,-1.2867161218196084,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,2.0654214103902784,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TK-006010,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,-0.16133581267470742,-0.6111166194092976,2.0904177272127407,-0.5073499297482316,-0.38584411672216956,-0.743270519425282,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TK-006011,-1.2067643953736404,-0.1369509809188924,0.6178575850541936,-1.59877835241542,-0.6111166194092976,0.3772203486066414,0.650162838508536,-0.38584411672216956,0.8336420814296013,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
TK-006012,-1.2067643953736404,-0.6025405242859445,0.6178575850541936,0.45471099007131227,-0.6111166194092976,1.610243519060628,1.3479556340749153,-0.38584411672216956,1.0791537773070714,0.5883850724596785,-0.2370596082063437,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TK-006013,-0.1472697550104794,0.6589796006022512,0.6178575850541936,-0.36668474692338066,-0.6111166194092976,0.5379830943756514,0.7383454518822434,1.0108766677924714,0.7558738414357259,0.5883850724596785,0.9141809010919673,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
TK-006014,0.9122248853526816,-0.6025405242859445,0.6178575850541936,0.044013121573965794,0.3508930136631898,0.003941918295323853,0.18813911132807165,-0.38584411672216956,0.40761096716119977,-1.6995672507795123,-0.2370596082063437,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
TK-006015,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,0.249362055822639,-0.6111166194092976,0.9621445284162544,-0.2500429859969419,-0.38584411672216956,-0.8773720227116347,0.5883850724596785,-0.2370596082063437,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TK-006016,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,0.6600599243199855,-0.6111166194092976,1.0601913152047966,0.11081971244876605,-0.38584411672216956,-0.7492137717120723,0.5883850724596785,2.0654214103902784,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
TK-006017,-0.1472697550104794,-0.1369509809188924,-0.7628297558490323,0.044013121573965794,-0.6111166194092976,-0.1261674273105576,-1.552561308810754,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,0.9141809010919673,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
TK-006018,0.9122248853526816,2.2508407636445384,0.6178575850541936,1.892153529812025,0.3508930136631898,0.07858985201231804,-0.7419298926122468,-0.38584411672216956,-0.5612169489458464,0.5883850724596785,-0.2370596082063437,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TK-006019,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,0.249362055822639,-0.6111166194092976,2.009916501138285,-0.9371366310879979,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,2.0654214103902784,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
TK-006020,-0.1472697550104794,-0.1369509809188924,0.6178575850541936,0.044013121573965794,-0.6111166194092976,0.2069055839814772,-1.0948467739365844,-0.38584411672216956,-0.8151949609316439,0.5883850724596785,-0.2370596082063437,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TK-006021,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,-0.36668474692338066,-0.6111166194092976,-0.1919941134806551,-1.2997595450684327,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,-0.2370596082063437,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TK-006022,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,-0.5720336811720539,-0.6111166194092976,0.3864665012928859,-0.46301750100104094,-0.38584411672216956,-0.7270397377992179,0.5883850724596785,2.0654214103902784,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TK-006023,-0.1472697550104794,-0.6025405242859445,0.6178575850541936,0.044013121573965794,-0.6111166194092976,-0.0012705256291628603,1.6811825357739574,-0.38584411672216956,1.8750201266247861,-1.6995672507795123,-1.3883001175046548,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TK-006024,0.9122248853526816,2.29771605182087,0.6178575850541936,-0.16133581267470742,1.312902646735677,-0.62937410157414,0.9104327993852843,-0.38584411672216956,0.764929374596534,-1.6995672507795123,-0.2370596082063437,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TK-006025,-0.1472697550104794,0.19339005723519906,0.6178575850541936,1.2761067270660051,2.2749122798081647,0.1216142867420934,-0.42057915381508965,-0.38584411672216956,-0.033822036122727314,0.5883850724596785,-0.2370596082063437,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TK-006026,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,-0.5720336811720539,-0.6111166194092976,-0.11865336041859453,1.7578499171527133,-0.38584411672216956,1.2171027696361834,-1.6995672507795123,-0.2370596082063437,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
TK-006027,-0.1472697550104794,-0.6025405242859445,-0.7628297558490323,0.45471099007131227,-0.6111166194092976,0.0904299988825489,-0.9310789306122349,-0.38584411672216956,-1.1726837759050597,0.5883850724596785,0.9141809010919673,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
TK-006028,-0.1472697550104794,-0.6025405242859445,0.6178575850541936,1.2761067270660051,-0.6111166194092976,0.49109882064246657,1.3729174931504249,-0.38584411672216956,1.3255701521815957,-1.6995672507795123,-1.3883001175046548,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TK-006029,-1.2067643953736404,-0.6025405242859445,-0.7628297558490323,0.249362055822639,-0.6111166194092976,1.271217859805289,-1.012865454254498,-0.38584411672216956,-1.1900393283148274,0.5883850724596785,-0.2370596082063437,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
TK-006030,0.9122248853526816,-0.6025405242859445,0.6178575850541936,-0.16133581267470742,-0.6111166194092976,-0.017098368053390548,0.6975794634663636,2.407597452307112,2.3635986056067897,-1.6995672507795123,-1.3883001175046548,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TK-006031,0.9122248853526816,-0.6025405242859445,-0.7628297558490323,1.892153529812025,0.3508930136631898,-0.9962167391606598,1.0566578813249021,2.407597452307112,1.0585410921871297,-1.6995672507795123,-2.5395406268029657,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
